Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
486,0.889918,0,187523,-0,1.8156e-05,0,0,0,0,0,0,0.931817,-1,0.018283,1.36697,75009.2,-0.0585158,0.00209378,1.16415e-25,-0.000531391,0.00216016,293.626,0,0,0,0,0.387874
487,0.889935,0,187527,-0,1.8156e-05,0,0,0,0,0,0,0.935376,-1,0.017377,1.36939,75010.6,-0.0551731,0.00209528,1.22331e-25,-0.000534838,0.00216246,293.626,0,0,0,0,0.38828
488,0.889952,0,187530,-0,1.8156e-05,0,0,0,0,0,0,0.938833,-1,0.0164921,1.37174,75012,-0.0520345,0.00209674,0,-0.000538203,0.00216471,293.626,0,0,0,0,0.388696
489,0.889967,0,187533,-0,1.8156e-05,0,0,0,0,0,0,0.942192,-1,0.0156274,1.37403,75013.2,-0.0490174,0.00209805,6.56606e-26,-0.000541458,0.00216679,293.626,0,0,0,0,0.389111
490,0.889982,0,187536,-0,1.8156e-05,0,0,0,0,0,0,0.945458,-1,0.0147823,1.37627,75014.5,-0.0461368,0.00209917,7.0312e-26,-0.000544598,0.00216867,293.626,0,0,0,0,0.389522
491,0.889995,0,187539,-0,1.8156e-05,0,0,0,0,0,0,0.948634,-1,0.0139561,1.37844,75015.7,-0.043365,0.00210011,0,-0.000547622,0.00217034,293.626,0,0,0,0,0.389928
492,0.890006,0,187542,-0,1.8156e-05,0,0,0,0,0,0,0.951725,-1,0.013148,1.38056,75016.8,-0.0407178,0.00210092,0,-0.00055055,0.00217186,293.627,0,0,0,0,0.390337
493,0.890013,0,187545,-0,1.81561e-05,0,0,0,0,0,0,0.954735,-1,0.0123575,1.38263,75017.8,-0.0382167,0.00210175,-1.20191e-24,-0.000553423,0.00217339,293.629,0,0,0,0,0.39076
494,0.890015,0,187547,-0,1.81563e-05,0,0,0,0,0,0,0.957666,-1,0.0115839,1.38465,75018.9,-0.0357615,0.00210322,-1.19179e-24,-0.000556404,0.00217557,293.632,0,0,0,0,0.391255
495,0.890008,0,187550,-0,1.81566e-05,0,0,0,0,0,0,0.960521,-1,0.0108266,1.38662,75019.9,-0.0334395,0.0021062,0,-0.000559732,0.00217931,293.638,0,0,0,0,0.391902
496,0.889996,0,187552,-0,1.8157e-05,0,0,0,0,0,0,0.963305,-1,0.0100852,1.38855,75020.8,-0.0311666,0.0021117,0,-0.000563684,0.00218564,293.646,0,0,0,0,0.392797
497,0.889979,0,187554,-0,1.81574e-05,0,0,0,0,0,0,0.966019,-1,0.00935908,1.39042,75021.8,-0.0290045,0.00212055,9.90671e-25,-0.000568493,0.00219544,293.655,0,0,0,0,0.39402
498,0.889965,0,187557,-0,1.81578e-05,0,0,0,0,0,0,0.968667,-1,0.00864771,1.39226,75022.7,-0.0267673,0.00213268,6.84522e-27,-0.000574148,0.00220861,293.664,0,0,0,0,0.395564
499,0.889951,0,187559,-0,1.81582e-05,0,0,0,0,0,0,0.971251,-1,0.00795062,1.39406,75023.6,-0.0248007,0.0021408,3.58103e-24,-0.000578699,0.00221764,293.671,0,0,0,0,0.396757
500,0.889945,0,187561,-0,1.81584e-05,0,0,0,0,0,0,0.973773,-1,0.00726735,1.39581,75024.4,-0.0227588,0.00214087,-2.10603e-24,-0.000581035,0.00221832,293.677,0,0,0,0,0.397229
501,0.889952,0,187563,-0,1.81585e-05,0,0,0,0,0,0,0.976237,-1,0.00659746,1.39753,75025.4,-0.0204909,0.00213213,1.67965e-24,-0.00058092,0.00220985,293.678,0,0,0,0,0.396908
502,0.889972,0,187566,-0,1.81583e-05,0,0,0,0,0,0,0.978643,-1,0.0059405,1.39921,75026.3,-0.018359,0.00211823,-1.17235e-26,-0.000579329,0.00219602,293.675,0,0,0,0,0.396131
503,0.890003,0,187568,-0,1.8158e-05,0,0,0,0,0,0,0.980995,-1,0.00529608,1.40085,75027.1,-0.0164993,0.00210304,-2.93668e-26,-0.000577312,0.00218084,293.668,0,0,0,0,0.395254
504,0.890042,0,187570,-0,1.81576e-05,0,0,0,0,0,0,0.983294,-1,0.00466379,1.40246,75028.1,-0.0141592,0.0020876,8.1558e-25,-0.000575154,0.00216538,293.659,0,0,0,0,0.394372
505,0.890075,0,187572,-0,1.81572e-05,0,0,0,0,0,0,0.985542,-1,0.00404327,1.40403,75028.8,-0.0124587,0.0020671,1.83463e-24,-0.000571526,0.00214465,293.651,0,0,0,0,0.393023
506,0.890106,0,187576,-0,1.8157e-05,0,0,0,0,0,0,0.987741,-1,0.00343413,1.40558,75030.2,-0.00909066,0.00203314,-9.96795e-25,-0.000564085,0.00210994,293.647,0,0,0,0,0.390391
507,0.890112,0,187577,-0,1.8157e-05,0,0,0,0,0,0,0.989893,-1,0.00283605,1.40709,75030.7,-0.00809909,0.00196604,1.4401e-25,-0.000547316,0.0020408,293.646,0,0,0,0,0.384513
508,0.890147,0,187585,-0,1.8157e-05,0,0,0,0,0,0,0.992,-1,0.00224867,1.40857,75033.9,-0.000489526,0.00185371,8.86381e-24,-0.000517755,0.00192466,293.647,0,0,0,0,0.374
509,0.890134,0,187580,-0,1.81569e-05,0,0,0,0,0,0,0.994062,-1,0.00167168,1.41002,75032.1,-0.00474651,0.00167276,-2.22397e-25,-0.00046873,0.00173719,293.645,0,0,0,0,0.355902
510,0.890421,0,187632,-0,1.81562e-05,0,0,0,0,0,0,0.996082,-1,0.00110477,1.41145,75052.9,0.044072,0.00154676,4.03191e-25,-0.000434797,0.00160671,293.631,0,0,0,0,0.342932
511,0.890108,0,187549,-0,1.81549e-05,0,0,0,0,0,0,0.998061,-1,0.000547642,1.41284,75019.6,-0.0340627,0.00146015,-1.96647e-23,-0.000411731,0.00151709,293.604,0,0,0,0,0.333801
