"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         416,      -14.03873043,      -13.93991143,      -14.16925624
          0,           0,         417,      -14.03464128,      -13.92326954,      -14.12624234
          0,           0,         418,      -14.04151135,      -13.92849032,      -14.18169376
          0,           0,         419,      -14.03525954,      -13.90543263,      -14.11640173
          0,           0,         420,      -14.02254087,      -13.90184494,      -14.11882825
          0,           0,         421,      -14.02990466,      -13.89943032,        -14.134171
          0,           0,         422,       -14.0369314,      -13.90888165,      -14.11233683
          0,           0,         423,      -14.03579078,      -13.90890314,      -14.08382314
          0,           0,         424,      -14.00475578,      -13.86378644,      -14.10062412
          0,           0,         425,      -14.02493996,      -13.90563395,      -14.18909775
          0,           0,         426,      -14.04897801,        -13.930712,      -14.19052169
          0,           0,         427,      -14.04783954,      -13.91797204,      -14.14596885
          0,           0,         428,      -14.14359536,      -14.02497811,      -14.20506363
          0,           0,         429,      -14.01687552,      -13.88750653,      -14.11702647
          0,           0,         430,      -13.99891942,      -13.87833993,      -14.13758242
          0,           0,         431,      -13.97509151,      -13.86703581,       -14.1152682
          0,           0,         432,      -13.98903298,      -13.86754554,      -14.12287579
          0,           0,         433,      -13.99530624,      -13.86765584,      -14.05522373
          0,           0,         434,      -14.02397067,      -13.88885544,      -14.13174348
          0,           0,         435,         -14.00811,      -13.89060254,      -14.15965465
          0,           0,         436,       -14.0544402,      -13.94268963,      -14.15804478
          0,           0,         437,      -14.03364362,      -13.91462492,      -14.14137769
          0,           0,         438,      -14.01917113,      -13.90154632,      -14.11382334
          0,           0,         439,      -14.02537456,      -13.90459705,      -14.17145446
          0,           0,         440,      -14.17688362,       -14.0570089,      -14.24329408
          0,           0,         441,      -13.97481035,      -13.84407629,      -14.09510737
          0,           0,         442,      -14.07115086,      -13.94088008,      -14.25697621
          0,           0,         443,      -14.05155758,      -13.92437199,       -14.1462197
          0,           0,         444,      -14.02484884,      -13.90703947,      -14.19925335
          0,           0,         445,      -14.03929255,      -13.91612656,      -14.15950234
          0,           0,         446,      -14.02548142,      -13.91428626,      -14.14599888
          0,           0,         447,      -14.01151625,      -13.89251254,      -14.11622086
          0,           0,         448,      -13.93872124,       -13.8174028,      -14.06045673
          0,           0,         449,      -14.03062872,      -13.88608122,       -14.1293473
          0,           0,         450,      -14.07608167,      -13.96868446,      -14.17762719
          0,           0,         451,        -14.107518,      -14.01196356,      -14.20382713
          0,           0,         452,      -14.05186965,      -13.92800408,      -14.12193751
          0,           0,         453,      -14.01944927,      -13.90439705,       -14.2357927
          0,           0,         454,      -13.98399489,      -13.87777124,      -14.15463769
          0,           0,         455,       -14.1042456,      -13.98239311,      -14.16542195
          0,           0,         456,      -14.07739499,      -13.95880805,      -14.21909782
          0,           0,         457,      -14.01367968,      -13.86978123,      -14.09656615
          0,           0,         458,      -14.01330792,      -13.90114154,      -14.12901341
          0,           0,         459,      -14.06583364,      -13.95227607,      -14.18829385
          0,           0,         460,      -14.09111574,       -13.9691835,      -14.17285259
          0,           0,         461,      -14.01917872,      -13.87714055,      -14.11667835
          0,           0,         462,      -13.99966087,      -13.87668053,      -14.12798314
          0,           0,         463,      -14.05618186,      -13.93648592,      -14.13677034
          0,           0,         464,      -14.09146141,      -13.96560003,      -14.17798254
          0,           0,         465,      -14.13819691,      -14.02234648,      -14.20717066
          0,           0,         466,      -14.05022919,      -13.92461941,      -14.11442911
          0,           0,         467,       -14.0270496,      -13.90375648,      -14.13584252
          0,           0,         468,      -13.96060457,      -13.84083217,      -14.09514856
          0,           0,         469,      -14.07731575,      -13.95463165,      -14.15863696
          0,           0,         470,      -14.15545351,        -14.038986,      -14.26454402
          0,           0,         471,      -14.12635375,      -14.02352581,      -14.18470842
          0,           0,         472,      -14.11685936,      -13.98179012,       -14.1339155
